Date,City,PM2.5,PM10,NO2,AQI
2021-05-13,Delhi,5.0,10.0,21.8,8.0
2021-05-14,Delhi,5.0,10.0,27.24,8.0
2021-05-15,Delhi,5.0,10.0,13.41,8.0
2021-05-16,Delhi,5.0,10.0,22.64,8.0
2021-05-17,Delhi,5.0,10.0,5.5,8.0
2021-05-18,Delhi,5.0,10.0,15.62,8.0
2021-05-19,Delhi,5.0,10.0,26.94,8.0
2021-05-20,Delhi,5.0,10.0,23.17,8.0
2021-05-21,Delhi,5.0,10.0,19.13,8.0
2021-05-22,Delhi,5.0,10.0,9.9,8.0
2021-05-23,Delhi,5.0,10.0,24.41,8.0
2021-05-24,Delhi,5.0,10.0,27.35,8.0
2021-05-25,Delhi,5.0,10.0,22.74,8.0
2021-05-26,Delhi,5.0,10.0,24.89,8.0
2021-05-27,Delhi,5.0,10.0,33.14,8.0
2021-05-28,Delhi,5.0,10.0,21.18,8.0
2021-05-29,Delhi,5.0,10.0,26.64,8.0
2021-05-30,Delhi,5.0,10.0,28.15,8.0
2021-05-31,Delhi,5.0,10.0,28.7,8.0
2021-06-01,Delhi,5.0,10.0,32.91,8.0
2021-06-02,Delhi,5.0,10.0,19.3,8.0
2021-06-03,Delhi,5.0,10.0,33.38,8.0
2021-06-04,Delhi,5.89,10.0,24.38,9.0
2021-06-05,Delhi,5.0,10.0,23.38,8.0
2021-06-06,Delhi,5.0,15.96,25.82,8.0
2021-06-07,Delhi,5.0,10.0,24.19,8.0
2021-06-08,Delhi,5.0,10.0,31.84,8.0
2021-06-09,Delhi,5.0,10.0,24.2,8.0
2021-06-10,Delhi,5.0,10.0,26.07,8.0
2021-06-11,Delhi,5.0,10.0,26.28,8.0
2021-06-12,Delhi,5.0,10.0,16.98,8.0
2021-06-13,Delhi,5.0,10.0,38.76,8.0
2021-06-14,Delhi,5.0,10.0,28.43,8.0
2021-06-15,Delhi,5.0,10.0,27.85,8.0
2021-06-16,Delhi,5.0,10.0,31.51,8.0
2021-06-17,Delhi,5.0,10.0,28.09,8.0
2021-06-18,Delhi,5.0,10.0,24.6,8.0
2021-06-19,Delhi,5.0,10.0,25.15,8.0
2021-06-20,Delhi,5.0,10.0,24.96,8.0
2021-06-21,Delhi,5.0,10.0,29.78,8.0
2021-06-22,Delhi,5.0,10.0,26.56,8.0
2021-06-23,Delhi,5.0,10.0,31.91,8.0
2021-06-24,Delhi,5.0,10.0,19.65,8.0
2021-06-25,Delhi,5.0,10.0,27.7,8.0
2021-06-26,Delhi,5.0,10.0,30.67,8.0
2021-06-27,Delhi,5.0,10.0,19.29,8.0
2021-06-28,Delhi,5.0,10.0,31.33,8.0
2021-06-29,Delhi,5.0,10.0,24.59,8.0
2021-06-30,Delhi,5.0,10.0,18.05,8.0
2021-07-01,Delhi,5.0,10.0,31.12,8.0
2021-07-02,Delhi,5.0,10.0,20.47,8.0
2021-07-03,Delhi,5.0,10.0,29.27,8.0
2021-07-04,Delhi,5.0,10.0,37.1,8.0
2021-07-05,Delhi,5.0,10.0,25.53,8.0
2021-07-06,Delhi,5.0,10.0,22.48,8.0
2021-07-07,Delhi,5.0,10.0,23.13,8.0
2021-07-08,Delhi,5.0,10.0,21.48,8.0
2021-07-09,Delhi,5.0,10.0,32.11,8.0
2021-07-10,Delhi,5.0,10.0,26.12,8.0
2021-07-11,Delhi,5.0,10.0,20.48,8.0
2021-07-12,Delhi,6.0,10.0,28.93,9.0
2021-07-13,Delhi,5.0,10.0,25.17,8.0
2021-07-14,Delhi,5.0,10.0,23.59,8.0
2021-07-15,Delhi,5.0,10.0,23.14,8.0
2021-07-16,Delhi,5.0,10.0,36.33,8.0
2021-07-17,Delhi,5.0,10.0,32.23,8.0
2021-07-18,Delhi,5.0,10.0,21.01,8.0
2021-07-19,Delhi,5.0,10.0,24.76,8.0
2021-07-20,Delhi,5.0,10.0,26.19,8.0
2021-07-21,Delhi,5.0,10.0,25.96,8.0
2021-07-22,Delhi,5.0,10.0,23.89,8.0
2021-07-23,Delhi,6.87,10.0,32.67,10.0
2021-07-24,Delhi,9.67,10.0,26.36,14.0
2021-07-25,Delhi,5.0,10.0,29.11,8.0
2021-07-26,Delhi,5.0,10.0,24.52,8.0
2021-07-27,Delhi,5.0,10.0,20.36,8.0
2021-07-28,Delhi,5.0,10.0,26.43,8.0
2021-07-29,Delhi,5.0,12.9,26.29,8.0
2021-07-30,Delhi,5.0,10.0,19.74,8.0
2021-07-31,Delhi,5.0,10.0,26.55,8.0
2021-08-01,Delhi,5.0,10.0,22.65,8.0
2021-08-02,Delhi,5.0,10.0,25.43,8.0
2021-08-03,Delhi,5.0,10.0,27.12,8.0
2021-08-04,Delhi,5.0,10.0,28.05,8.0
2021-08-05,Delhi,5.0,10.0,36.19,8.0
2021-08-06,Delhi,5.0,10.0,31.33,8.0
2021-08-07,Delhi,5.0,10.0,36.94,8.0
2021-08-08,Delhi,5.0,10.0,27.23,8.0
2021-08-09,Delhi,5.0,10.0,31.38,8.0
2021-08-10,Delhi,5.0,10.0,27.36,8.0
2021-08-11,Delhi,5.0,10.0,31.72,8.0
2021-08-12,Delhi,5.0,10.0,28.49,8.0
2021-08-13,Delhi,5.0,10.0,26.74,8.0
2021-08-14,Delhi,5.0,10.0,29.85,8.0
2021-08-15,Delhi,5.0,10.0,21.85,8.0
2021-08-16,Delhi,5.0,10.0,23.55,8.0
2021-08-17,Delhi,5.0,10.0,24.57,8.0
2021-08-18,Delhi,5.0,10.0,20.87,8.0
2021-08-19,Delhi,5.0,10.0,32.59,8.0
2021-08-20,Delhi,5.0,23.48,25.47,8.0
2021-08-21,Delhi,5.0,10.0,33.8,8.0
2021-08-22,Delhi,5.0,10.0,33.15,8.0
2021-08-23,Delhi,5.0,10.0,30.32,8.0
2021-08-24,Delhi,5.0,14.69,29.98,8.0
2021-08-25,Delhi,5.0,10.0,23.43,8.0
2021-08-26,Delhi,5.0,10.0,27.19,8.0
2021-08-27,Delhi,5.0,22.75,30.73,8.0
2021-08-28,Delhi,5.0,10.0,30.34,8.0
2021-08-29,Delhi,5.0,12.05,26.94,8.0
2021-08-30,Delhi,5.0,15.68,35.26,8.0
2021-08-31,Delhi,12.28,10.0,32.83,18.0
2021-09-01,Delhi,5.0,10.0,29.44,8.0
2021-09-02,Delhi,5.0,11.49,31.84,8.0
2021-09-03,Delhi,8.15,11.61,25.39,12.0
2021-09-04,Delhi,6.83,14.93,36.27,10.0
2021-09-05,Delhi,14.69,10.0,31.1,22.0
2021-09-06,Delhi,6.76,10.0,18.93,10.0
2021-09-07,Delhi,5.0,18.96,30.82,8.0
2021-09-08,Delhi,5.0,27.43,28.14,8.0
2021-09-09,Delhi,5.0,10.0,40.45,8.0
2021-09-10,Delhi,5.0,14.76,40.73,8.0
2021-09-11,Delhi,5.0,10.0,31.43,8.0
2021-09-12,Delhi,5.0,10.0,32.03,8.0
2021-09-13,Delhi,5.0,10.0,27.1,8.0
2021-09-14,Delhi,18.79,14.91,30.68,28.0
2021-09-15,Delhi,23.82,10.0,35.52,36.0
2021-09-16,Delhi,5.0,31.57,33.39,8.0
2021-09-17,Delhi,13.41,10.0,36.81,20.0
2021-09-18,Delhi,13.59,17.46,26.42,20.0
2021-09-19,Delhi,15.44,21.42,37.54,23.0
2021-09-20,Delhi,5.0,10.0,32.49,8.0
2021-09-21,Delhi,5.0,29.79,43.14,8.0
2021-09-22,Delhi,18.2,10.0,37.98,27.0
2021-09-23,Delhi,15.6,10.0,26.62,23.0
2021-09-24,Delhi,5.0,47.8,34.44,8.0
2021-09-25,Delhi,16.99,16.18,36.31,25.0
2021-09-26,Delhi,5.0,10.0,39.79,8.0
2021-09-27,Delhi,5.0,16.64,28.9,8.0
2021-09-28,Delhi,27.67,10.0,32.54,41.0
2021-09-29,Delhi,19.92,54.47,38.96,30.0
2021-09-30,Delhi,16.55,19.67,43.31,25.0
2021-10-01,Delhi,5.97,10.0,33.32,9.0
2021-10-02,Delhi,15.72,10.0,39.54,24.0
2021-10-03,Delhi,6.35,17.36,27.27,10.0
2021-10-04,Delhi,23.5,28.54,37.43,35.0
2021-10-05,Delhi,14.01,23.49,27.37,21.0
2021-10-06,Delhi,13.92,19.48,33.29,21.0
2021-10-07,Delhi,21.83,13.41,38.16,33.0
2021-10-08,Delhi,27.43,10.0,32.33,41.0
2021-10-09,Delhi,10.94,29.0,32.4,16.0
2021-10-10,Delhi,24.58,10.0,46.07,37.0
2021-10-11,Delhi,5.0,46.09,31.61,8.0
2021-10-12,Delhi,31.46,10.0,42.09,47.0
2021-10-13,Delhi,18.69,14.39,31.0,28.0
2021-10-14,Delhi,9.88,16.48,36.27,15.0
2021-10-15,Delhi,25.58,20.12,39.87,38.0
2021-10-16,Delhi,33.54,28.93,36.59,50.0
2021-10-17,Delhi,5.65,33.74,41.32,8.0
2021-10-18,Delhi,15.53,10.0,28.8,23.0
2021-10-19,Delhi,15.77,22.25,28.96,24.0
2021-10-20,Delhi,22.47,13.5,27.02,34.0
2021-10-21,Delhi,31.87,21.88,33.37,48.0
2021-10-22,Delhi,28.33,34.83,35.55,43.0
2021-10-23,Delhi,34.96,30.5,35.98,52.0
2021-10-24,Delhi,24.68,22.86,33.56,37.0
2021-10-25,Delhi,21.92,33.12,39.02,33.0
2021-10-26,Delhi,37.37,57.62,31.07,56.0
2021-10-27,Delhi,18.34,10.0,36.64,28.0
2021-10-28,Delhi,21.47,46.36,33.29,32.0
2021-10-29,Delhi,23.85,58.75,30.06,36.0
2021-10-30,Delhi,30.42,44.54,33.31,46.0
2021-10-31,Delhi,22.31,14.32,32.12,33.0
2021-11-01,Delhi,5.0,27.94,39.13,8.0
2021-11-02,Delhi,13.29,54.79,33.9,20.0
2021-11-03,Delhi,19.97,49.78,35.63,30.0
2021-11-04,Delhi,16.4,49.1,30.6,25.0
2021-11-05,Delhi,5.0,48.66,35.03,8.0
2021-11-06,Delhi,6.65,33.72,44.51,10.0
2021-11-07,Delhi,23.16,18.8,29.21,35.0
2021-11-08,Delhi,18.85,57.15,37.18,28.0
2021-11-09,Delhi,23.29,20.93,32.72,35.0
2021-11-10,Delhi,23.37,41.68,33.69,35.0
2021-11-11,Delhi,35.05,43.94,32.64,53.0
2021-11-12,Delhi,18.49,54.06,33.52,28.0
2021-11-13,Delhi,36.12,29.91,26.13,54.0
2021-11-14,Delhi,20.59,37.87,29.4,31.0
2021-11-15,Delhi,27.51,50.07,34.65,41.0
2021-11-16,Delhi,30.52,53.32,34.4,46.0
2021-11-17,Delhi,34.74,61.95,31.34,52.0
2021-11-18,Delhi,32.92,51.35,43.62,49.0
2021-11-19,Delhi,33.21,23.96,33.99,50.0
2021-11-20,Delhi,47.89,33.29,38.34,72.0
2021-11-21,Delhi,20.39,33.09,39.04,31.0
2021-11-22,Delhi,22.68,49.9,39.03,34.0
2021-11-23,Delhi,25.48,54.7,39.26,38.0
2021-11-24,Delhi,32.74,26.4,32.95,49.0
2021-11-25,Delhi,29.95,42.59,36.65,45.0
2021-11-26,Delhi,24.15,42.26,42.52,36.0
2021-11-27,Delhi,33.93,57.16,33.86,51.0
2021-11-28,Delhi,32.8,46.43,31.76,49.0
2021-11-29,Delhi,37.98,40.16,33.28,57.0
2021-11-30,Delhi,31.82,53.85,36.6,48.0
2021-12-01,Delhi,37.26,55.97,46.07,56.0
2021-12-02,Delhi,40.37,15.53,37.96,61.0
2021-12-03,Delhi,28.37,43.91,43.11,43.0
2021-12-04,Delhi,21.5,61.22,39.54,32.0
2021-12-05,Delhi,35.06,65.27,34.84,53.0
2021-12-06,Delhi,19.47,44.27,41.29,29.0
2021-12-07,Delhi,25.09,53.62,32.01,38.0
2021-12-08,Delhi,36.99,28.17,40.45,55.0
2021-12-09,Delhi,24.18,58.23,42.76,36.0
2021-12-10,Delhi,12.95,34.3,36.33,19.0
2021-12-11,Delhi,30.13,50.9,43.69,45.0
2021-12-12,Delhi,40.4,49.63,27.37,61.0
2021-12-13,Delhi,47.02,36.88,42.49,71.0
2021-12-14,Delhi,10.76,67.83,33.69,16.0
2021-12-15,Delhi,22.4,28.51,38.15,34.0
2021-12-16,Delhi,29.15,52.69,47.31,44.0
2021-12-17,Delhi,22.39,59.53,45.67,34.0
2021-12-18,Delhi,42.15,35.13,42.84,63.0
2021-12-19,Delhi,31.33,48.19,34.78,47.0
2021-12-20,Delhi,24.3,41.73,33.29,36.0
2021-12-21,Delhi,34.69,22.59,33.82,52.0
2021-12-22,Delhi,22.88,58.53,33.85,34.0
2021-12-23,Delhi,48.82,59.64,45.65,73.0
2021-12-24,Delhi,34.83,31.57,40.22,52.0
2021-12-25,Delhi,31.92,79.47,48.85,48.0
2021-12-26,Delhi,32.28,41.59,36.79,48.0
2021-12-27,Delhi,26.68,26.81,43.93,40.0
2021-12-28,Delhi,25.43,44.42,38.2,38.0
2021-12-29,Delhi,12.81,36.95,40.3,19.0
2021-12-30,Delhi,40.86,59.53,44.67,61.0
2021-12-31,Delhi,44.04,61.69,47.34,66.0
2022-01-01,Delhi,56.73,65.18,39.41,85.0
2022-01-02,Delhi,15.18,55.19,41.59,23.0
2022-01-03,Delhi,35.17,61.7,43.25,53.0
2022-01-04,Delhi,35.54,43.61,46.04,53.0
2022-01-05,Delhi,34.98,63.7,43.78,52.0
2022-01-06,Delhi,27.46,61.93,43.99,41.0
2022-01-07,Delhi,30.43,10.0,35.87,46.0
2022-01-08,Delhi,27.55,48.54,34.36,41.0
2022-01-09,Delhi,12.66,55.12,41.52,19.0
2022-01-10,Delhi,35.0,50.72,35.19,52.0
2022-01-11,Delhi,48.71,61.98,40.11,73.0
2022-01-12,Delhi,23.71,63.19,45.65,36.0
2022-01-13,Delhi,31.1,43.87,34.63,47.0
2022-01-14,Delhi,28.9,56.63,40.13,43.0
2022-01-15,Delhi,32.51,48.02,40.61,49.0
2022-01-16,Delhi,31.51,68.32,45.93,47.0
2022-01-17,Delhi,38.2,37.21,38.81,57.0
2022-01-18,Delhi,22.62,44.61,42.77,34.0
2022-01-19,Delhi,12.15,37.11,33.1,18.0
2022-01-20,Delhi,27.71,10.0,41.28,42.0
2022-01-21,Delhi,25.3,35.99,38.07,38.0
2022-01-22,Delhi,37.09,87.65,51.03,56.0
2022-01-23,Delhi,30.63,41.65,35.68,46.0
2022-01-24,Delhi,41.32,56.92,39.65,62.0
2022-01-25,Delhi,25.69,19.64,40.33,39.0
2022-01-26,Delhi,44.07,56.97,35.39,66.0
2022-01-27,Delhi,21.57,38.56,40.98,32.0
2022-01-28,Delhi,33.07,41.96,37.46,50.0
2022-01-29,Delhi,28.22,64.33,35.93,42.0
2022-01-30,Delhi,16.96,59.24,30.54,25.0
2022-01-31,Delhi,17.58,50.27,39.31,26.0
2022-02-01,Delhi,19.19,65.18,41.74,29.0
2022-02-02,Delhi,32.36,61.35,40.03,49.0
2022-02-03,Delhi,31.94,21.95,37.33,48.0
2022-02-04,Delhi,27.54,51.15,39.61,41.0
2022-02-05,Delhi,23.37,46.43,42.57,35.0
2022-02-06,Delhi,17.78,49.17,37.05,27.0
2022-02-07,Delhi,33.14,20.5,38.6,50.0
2022-02-08,Delhi,15.3,62.41,44.91,23.0
2022-02-09,Delhi,13.93,49.28,31.66,21.0
2022-02-10,Delhi,10.8,27.33,40.12,16.0
2022-02-11,Delhi,36.06,28.28,44.11,54.0
2022-02-12,Delhi,20.41,33.32,34.91,31.0
2022-02-13,Delhi,35.51,37.52,39.57,53.0
2022-02-14,Delhi,17.93,34.84,41.41,27.0
2022-02-15,Delhi,17.15,49.41,42.03,26.0
2022-02-16,Delhi,18.34,39.92,39.96,28.0
2022-02-17,Delhi,14.53,42.09,29.57,22.0
2022-02-18,Delhi,24.46,27.57,45.33,37.0
2022-02-19,Delhi,39.12,37.04,45.34,59.0
2022-02-20,Delhi,31.85,54.5,40.83,48.0
2022-02-21,Delhi,14.98,24.15,30.0,22.0
2022-02-22,Delhi,25.41,32.4,39.41,38.0
2022-02-23,Delhi,11.95,37.04,36.99,18.0
2022-02-24,Delhi,23.07,47.38,40.47,35.0
2022-02-25,Delhi,30.76,40.93,34.08,46.0
2022-02-26,Delhi,14.87,34.06,34.38,22.0
2022-02-27,Delhi,29.37,57.53,43.56,44.0
2022-02-28,Delhi,24.72,48.8,43.02,37.0
2022-03-01,Delhi,19.74,25.95,45.33,30.0
2022-03-02,Delhi,5.0,21.1,30.9,8.0
2022-03-03,Delhi,33.69,39.6,38.07,51.0
2022-03-04,Delhi,13.3,40.67,40.26,20.0
2022-03-05,Delhi,32.87,25.04,40.9,49.0
2022-03-06,Delhi,5.0,50.79,36.07,8.0
2022-03-07,Delhi,35.06,37.73,37.02,53.0
2022-03-08,Delhi,33.67,58.76,37.47,51.0
2022-03-09,Delhi,39.01,43.89,38.57,59.0
2022-03-10,Delhi,9.43,42.33,44.75,14.0
2022-03-11,Delhi,36.64,25.41,40.3,55.0
2022-03-12,Delhi,31.93,12.23,45.09,48.0
2022-03-13,Delhi,17.72,48.31,39.82,27.0
2022-03-14,Delhi,34.19,17.64,41.54,51.0
2022-03-15,Delhi,22.83,29.83,37.95,34.0
2022-03-16,Delhi,5.7,38.93,39.11,9.0
2022-03-17,Delhi,25.01,49.94,38.88,38.0
2022-03-18,Delhi,18.98,27.23,36.44,28.0
2022-03-19,Delhi,12.28,42.81,31.45,18.0
2022-03-20,Delhi,5.0,25.53,37.97,8.0
2022-03-21,Delhi,34.59,21.25,38.08,52.0
2022-03-22,Delhi,16.16,54.05,35.83,24.0
2022-03-23,Delhi,11.25,10.0,33.5,17.0
2022-03-24,Delhi,26.28,21.98,26.56,39.0
2022-03-25,Delhi,23.04,37.19,34.25,35.0
2022-03-26,Delhi,10.54,22.98,42.51,16.0
2022-03-27,Delhi,20.97,21.38,31.12,31.0
2022-03-28,Delhi,12.73,18.64,33.55,19.0
2022-03-29,Delhi,7.9,42.73,26.2,12.0
2022-03-30,Delhi,5.0,42.13,41.8,8.0
2022-03-31,Delhi,16.8,36.46,27.73,25.0
2022-04-01,Delhi,28.35,23.36,38.12,43.0
2022-04-02,Delhi,24.14,25.58,41.26,36.0
2022-04-03,Delhi,18.89,10.0,34.11,28.0
2022-04-04,Delhi,5.0,17.95,26.3,8.0
2022-04-05,Delhi,5.0,32.7,36.87,8.0
2022-04-06,Delhi,9.22,12.87,35.6,14.0
2022-04-07,Delhi,21.01,46.62,34.38,32.0
2022-04-08,Delhi,5.0,12.49,39.52,8.0
2022-04-09,Delhi,5.0,12.02,30.63,8.0
2022-04-10,Delhi,5.0,14.87,33.44,8.0
2022-04-11,Delhi,5.0,30.32,33.0,8.0
2022-04-12,Delhi,20.77,21.93,33.87,31.0
2022-04-13,Delhi,13.72,10.74,36.4,21.0
2022-04-14,Delhi,5.0,10.0,32.8,8.0
2022-04-15,Delhi,5.0,10.0,17.97,8.0
2022-04-16,Delhi,8.3,21.9,25.21,12.0
2022-04-17,Delhi,5.0,23.8,30.9,8.0
2022-04-18,Delhi,5.0,10.0,27.27,8.0
2022-04-19,Delhi,13.57,34.61,26.66,20.0
2022-04-20,Delhi,8.75,10.0,31.33,13.0
2022-04-21,Delhi,5.0,10.0,21.15,8.0
2022-04-22,Delhi,5.0,10.0,18.14,8.0
2022-04-23,Delhi,5.0,10.0,27.75,8.0
2022-04-24,Delhi,5.0,10.0,25.96,8.0
2022-04-25,Delhi,5.0,10.0,27.51,8.0
2022-04-26,Delhi,5.0,10.0,28.57,8.0
2022-04-27,Delhi,5.0,10.0,33.05,8.0
2022-04-28,Delhi,5.0,17.59,27.08,8.0
2022-04-29,Delhi,5.0,10.23,25.94,8.0
2022-04-30,Delhi,5.0,10.0,28.71,8.0
2022-05-01,Delhi,5.0,10.0,29.28,8.0
2022-05-02,Delhi,5.0,10.0,31.31,8.0
2022-05-03,Delhi,5.24,10.42,28.61,8.0
2022-05-04,Delhi,5.0,10.0,29.35,8.0
2022-05-05,Delhi,5.0,10.0,31.22,8.0
2022-05-06,Delhi,5.0,10.0,28.52,8.0
2022-05-07,Delhi,5.0,10.0,22.81,8.0
2022-05-08,Delhi,5.0,10.0,18.29,8.0
2022-05-09,Delhi,5.0,10.0,29.65,8.0
2022-05-10,Delhi,5.0,10.0,16.89,8.0
2022-05-11,Delhi,5.0,10.0,24.36,8.0
2022-05-12,Delhi,5.0,10.0,27.91,8.0
2022-05-13,Delhi,7.32,14.98,24.86,11.0
2022-05-14,Delhi,5.0,10.0,30.03,8.0
2022-05-15,Delhi,5.0,10.0,29.5,8.0
2022-05-16,Delhi,5.0,10.0,34.66,8.0
2022-05-17,Delhi,5.0,10.0,25.23,8.0
2022-05-18,Delhi,5.0,10.0,24.82,8.0
2022-05-19,Delhi,5.0,10.0,26.95,8.0
2022-05-20,Delhi,5.0,10.0,25.7,8.0
2022-05-21,Delhi,8.66,10.0,22.37,13.0
2022-05-22,Delhi,5.0,10.0,39.53,8.0
2022-05-23,Delhi,8.36,10.0,27.04,13.0
2022-05-24,Delhi,5.0,10.0,16.98,8.0
2022-05-25,Delhi,5.0,10.0,17.19,8.0
2022-05-26,Delhi,5.0,10.0,32.64,8.0
2022-05-27,Delhi,5.0,10.0,23.89,8.0
2022-05-28,Delhi,5.0,10.0,30.17,8.0
2022-05-29,Delhi,5.0,10.0,29.79,8.0
2022-05-30,Delhi,5.0,10.0,28.32,8.0
2022-05-31,Delhi,5.0,10.0,26.04,8.0
2022-06-01,Delhi,5.0,10.0,31.64,8.0
2022-06-02,Delhi,5.0,10.0,18.71,8.0
2022-06-03,Delhi,5.0,10.0,26.97,8.0
2022-06-04,Delhi,5.0,10.0,13.42,8.0
2022-06-05,Delhi,5.0,10.0,28.37,8.0
2022-06-06,Delhi,5.0,10.0,27.95,8.0
2022-06-07,Delhi,5.0,10.0,26.72,8.0
2022-06-08,Delhi,5.0,10.0,23.05,8.0
2022-06-09,Delhi,5.0,10.0,24.07,8.0
2022-06-10,Delhi,5.0,10.0,28.36,8.0
2022-06-11,Delhi,5.0,10.0,22.28,8.0
2022-06-12,Delhi,8.41,10.0,21.08,13.0
2022-06-13,Delhi,5.0,10.0,23.01,8.0
2022-06-14,Delhi,5.0,10.0,23.24,8.0
2022-06-15,Delhi,5.0,10.0,32.05,8.0
2022-06-16,Delhi,5.0,10.0,22.03,8.0
2022-06-17,Delhi,5.0,10.0,23.45,8.0
2022-06-18,Delhi,5.0,10.0,29.36,8.0
2022-06-19,Delhi,5.0,10.0,20.99,8.0
2022-06-20,Delhi,5.0,10.0,26.25,8.0
2022-06-21,Delhi,5.0,10.0,40.99,8.0
2022-06-22,Delhi,5.0,10.0,21.61,8.0
2022-06-23,Delhi,5.0,10.0,27.84,8.0
2022-06-24,Delhi,5.0,10.0,23.46,8.0
2022-06-25,Delhi,5.0,10.0,30.45,8.0
2022-06-26,Delhi,5.0,10.0,26.13,8.0
2022-06-27,Delhi,5.0,10.0,29.6,8.0
2022-06-28,Delhi,5.0,10.0,28.81,8.0
2022-06-29,Delhi,5.0,10.0,25.55,8.0
2022-06-30,Delhi,5.0,10.0,22.34,8.0
2022-07-01,Delhi,5.0,10.0,22.4,8.0
2022-07-02,Delhi,5.0,10.0,29.09,8.0
2022-07-03,Delhi,5.0,10.0,25.21,8.0
2022-07-04,Delhi,5.0,10.0,24.87,8.0
2022-07-05,Delhi,5.0,10.0,25.31,8.0
2022-07-06,Delhi,5.0,10.0,25.72,8.0
2022-07-07,Delhi,5.0,10.0,26.08,8.0
2022-07-08,Delhi,5.0,10.0,30.05,8.0
2022-07-09,Delhi,5.0,10.0,28.36,8.0
2022-07-10,Delhi,5.0,10.0,28.62,8.0
2022-07-11,Delhi,5.0,10.0,27.51,8.0
2022-07-12,Delhi,5.0,10.0,14.78,8.0
2022-07-13,Delhi,5.0,10.0,22.39,8.0
2022-07-14,Delhi,5.0,10.0,28.24,8.0
2022-07-15,Delhi,5.0,10.0,34.73,8.0
2022-07-16,Delhi,5.0,10.0,31.32,8.0
2022-07-17,Delhi,5.0,10.0,30.25,8.0
2022-07-18,Delhi,5.0,10.0,17.93,8.0
2022-07-19,Delhi,5.0,10.0,26.04,8.0
2022-07-20,Delhi,5.0,10.0,25.02,8.0
2022-07-21,Delhi,5.0,10.0,30.12,8.0
2022-07-22,Delhi,5.0,10.0,26.31,8.0
2022-07-23,Delhi,5.0,10.0,22.22,8.0
2022-07-24,Delhi,5.0,10.0,28.04,8.0
2022-07-25,Delhi,5.0,10.0,29.58,8.0
2022-07-26,Delhi,5.0,10.0,19.74,8.0
2022-07-27,Delhi,5.0,10.0,28.69,8.0
2022-07-28,Delhi,5.0,10.0,21.27,8.0
2022-07-29,Delhi,5.0,10.0,26.26,8.0
2022-07-30,Delhi,5.0,10.0,24.09,8.0
2022-07-31,Delhi,5.0,10.0,26.13,8.0
2022-08-01,Delhi,5.0,10.0,34.26,8.0
2022-08-02,Delhi,5.0,10.0,17.52,8.0
2022-08-03,Delhi,5.0,10.0,24.93,8.0
2022-08-04,Delhi,5.0,10.0,24.43,8.0
2022-08-05,Delhi,5.0,13.28,23.71,8.0
2022-08-06,Delhi,5.0,10.76,28.86,8.0
2022-08-07,Delhi,5.0,10.0,25.01,8.0
2022-08-08,Delhi,5.0,10.0,30.96,8.0
2022-08-09,Delhi,5.0,10.37,41.48,8.0
2022-08-10,Delhi,5.0,28.59,29.56,8.0
2022-08-11,Delhi,5.0,10.0,33.36,8.0
2022-08-12,Delhi,5.0,10.0,29.35,8.0
2022-08-13,Delhi,5.0,10.0,35.16,8.0
2022-08-14,Delhi,5.0,10.0,40.55,8.0
2022-08-15,Delhi,5.0,10.0,29.02,8.0
2022-08-16,Delhi,5.0,10.0,33.6,8.0
2022-08-17,Delhi,15.55,15.4,26.88,23.0
2022-08-18,Delhi,5.0,10.0,22.31,8.0
2022-08-19,Delhi,5.0,14.76,28.58,8.0
2022-08-20,Delhi,5.0,10.0,34.58,8.0
2022-08-21,Delhi,5.0,10.0,20.05,8.0
2022-08-22,Delhi,5.0,10.0,27.21,8.0
2022-08-23,Delhi,5.0,10.0,22.89,8.0
2022-08-24,Delhi,5.0,47.75,30.42,8.0
2022-08-25,Delhi,5.0,29.23,20.12,8.0
2022-08-26,Delhi,5.0,10.0,27.7,8.0
2022-08-27,Delhi,5.0,11.23,28.12,8.0
2022-08-28,Delhi,5.0,10.0,32.97,8.0
2022-08-29,Delhi,5.0,10.0,20.64,8.0
2022-08-30,Delhi,5.0,10.0,33.39,8.0
2022-08-31,Delhi,7.35,31.26,18.87,11.0
2022-09-01,Delhi,7.95,10.0,35.03,12.0
2022-09-02,Delhi,5.45,16.48,35.07,8.0
2022-09-03,Delhi,8.12,24.58,31.71,12.0
2022-09-04,Delhi,5.0,10.0,27.6,8.0
2022-09-05,Delhi,5.0,12.85,28.86,8.0
2022-09-06,Delhi,10.04,10.0,42.47,15.0
2022-09-07,Delhi,5.0,21.14,29.77,8.0
2022-09-08,Delhi,7.05,25.61,32.61,11.0
2022-09-09,Delhi,25.24,10.0,29.9,38.0
2022-09-10,Delhi,5.0,10.0,31.14,8.0
2022-09-11,Delhi,17.19,20.02,35.53,26.0
2022-09-12,Delhi,9.27,10.0,24.22,14.0
2022-09-13,Delhi,5.0,10.0,33.35,8.0
2022-09-14,Delhi,5.0,12.21,23.29,8.0
2022-09-15,Delhi,9.47,10.0,25.21,14.0
2022-09-16,Delhi,5.0,14.21,25.39,8.0
2022-09-17,Delhi,5.0,36.96,31.77,8.0
2022-09-18,Delhi,5.0,10.0,24.21,8.0
2022-09-19,Delhi,5.0,10.0,37.8,8.0
2022-09-20,Delhi,18.06,11.61,30.91,27.0
2022-09-21,Delhi,8.07,17.15,29.01,12.0
2022-09-22,Delhi,5.0,56.11,36.85,8.0
2022-09-23,Delhi,19.34,10.0,33.81,29.0
